00000000	-2401.03968685
00100000	-2109.67572709
01000000	-2378.25065249
01100000	-2086.88669273
10000000	-1818.64269033
10100000	-1527.27873057
11000000	-1795.85365597
11100000	-1504.48969621
00000000	-2401.03968685
00010000	-1927.92987174
00100000	-2109.67572709
00110000	-1684.15983101
01000000	-2378.25065249
01010000	-1905.14083738
01100000	-2086.88669273
01110000	-1661.37079665
10000000	-1818.64269033
10010000	-1345.53287522
10100000	-1527.27873057
10110000	-1101.7628345
11000000	-1795.85365597
11010000	-1322.74384086
11100000	-1504.48969621
11110000	-1078.97380013
00000000	-2401.03968685
00001000	-2279.75899357
00010000	-1927.92987174
00011000	-1806.64917846
00100000	-2109.67572709
00101000	-1988.39503381
00110000	-1684.15983101
00111000	-1562.87913773
01000000	-2378.25065249
01001000	-2256.96995921
01010000	-1905.14083738
01011000	-1783.8601441
01100000	-2086.88669273
01101000	-1965.60599945
01110000	-1661.37079665
01111000	-1540.09010337
10000000	-1818.64269033
10001000	-1697.36199705
10010000	-1345.53287522
10011000	-1224.25218194
10100000	-1527.27873057
10101000	-1405.99803729
10110000	-1101.7628345
10111000	-980.482141213
11000000	-1795.85365597
11001000	-1674.57296269
11010000	-1322.74384086
11011000	-1201.46314758
11100000	-1504.48969621
11101000	-1383.20900293
11110000	-1078.97380013
11111000	-957.693106852
10000000	-1818.64269033
10000100	-902.443360897
10001000	-1697.36199705
10001100	-830.865270922
10010000	-1345.53287522
10010100	-429.333545786
10011000	-1224.25218194
10011100	-357.755455811
10100000	-1527.27873057
10100100	-611.079401137
10101000	-1405.99803729
10101100	-539.501311162
10110000	-1101.7628345
10110100	-185.563505062
10111000	-980.482141213
10111100	-113.985415087
11000000	-1795.85365597
11000100	-879.654326536
11001000	-1674.57296269
11001100	-808.076236561
11010000	-1322.74384086
11010100	-406.544511425
11011000	-1201.46314758
11011100	-334.96642145
11100000	-1504.48969621
11100100	-588.290366776
11101000	-1383.20900293
11101100	-516.712276801
11110000	-1078.97380013
11110100	-162.774470701
11111000	-957.693106852
11111100	-91.1963807254
11000000	-1795.85365597
11000010	-1670.78921721
11000100	-879.654326536
11000110	-809.386583571
11001000	-1674.57296269
11001010	-1549.50852393
11001100	-808.076236561
11001110	-737.808493595
11010000	-1322.74384086
11010010	-1197.6794021
11010100	-406.544511425
11010110	-336.27676846
11011000	-1201.46314758
11011010	-1076.39870882
11011100	-334.96642145
11011110	-264.698678484
11100000	-1504.48969621
11100010	-1379.42525745
11100100	-588.290366776
11100110	-518.02262381
11101000	-1383.20900293
11101010	-1258.14456417
11101100	-516.712276801
11101110	-446.444533835
11110000	-1078.97380013
11110010	-953.909361375
11110100	-162.774470701
11110110	-92.5067277351
11111000	-957.693106852
11111010	-832.628668094
11111100	-91.1963807254
11111110	-20.9286377598
11100000	-1504.48969621
11100001	-1483.56105845
11100010	-1379.42525745
11100011	-1358.49661969
11100100	-588.290366776
11100101	-567.361729016
11100110	-518.02262381
11100111	-497.093986051
11101000	-1383.20900293
11101001	-1362.28036517
11101010	-1258.14456417
11101011	-1237.21592641
11101100	-516.712276801
11101101	-495.783639041
11101110	-446.444533835
11101111	-425.515896075
11110000	-1078.97380013
11110001	-1058.04516237
11110010	-953.909361375
11110011	-932.980723616
11110100	-162.774470701
11110101	-141.845832941
11110110	-92.5067277351
11110111	-71.5780899753
11111000	-957.693106852
11111001	-936.764469092
11111010	-832.628668094
11111011	-811.700030334
11111100	-91.1963807254
11111101	-70.2677429656
11111110	-20.9286377598
11111111	0.0
11110000	-1078.97380013
11110001	-1058.04516237
11110010	-953.909361375
11110011	-932.980723616
11110100	-162.774470701
11110101	-141.845832941
11110110	-92.5067277351
11110111	-71.5780899753
11111000	-957.693106852
11111001	-936.764469092
11111010	-832.628668094
11111011	-811.700030334
11111100	-91.1963807254
11111101	-70.2677429656
11111110	-20.9286377598
11111111	0.0
11111000	-957.693106852
11111001	-936.764469092
11111010	-832.628668094
11111011	-811.700030334
11111100	-91.1963807254
11111101	-70.2677429656
11111110	-20.9286377598
11111111	0.0
