00000000000000000000000000000	-8446.17257315
00100000000000000000000000000	-8307.11132494
01000000000000000000000000000	-8208.02833095
01100000000000000000000000000	-8090.06812426
10000000000000000000000000000	-7858.3569779
10100000000000000000000000000	-7719.29572969
11000000000000000000000000000	-7679.57766907
11100000000000000000000000000	-7561.61746238
00000000000000000000000000000	-8446.17257315
00010000000000000000000000000	-8072.59929741
00100000000000000000000000000	-8307.11132494
00110000000000000000000000000	-7958.0584572
01000000000000000000000000000	-8208.02833095
01010000000000000000000000000	-7834.45505521
01100000000000000000000000000	-8090.06812426
01110000000000000000000000000	-7741.01525652
10000000000000000000000000000	-7858.3569779
10010000000000000000000000000	-7484.78370217
10100000000000000000000000000	-7719.29572969
10110000000000000000000000000	-7370.24286195
11000000000000000000000000000	-7679.57766907
11010000000000000000000000000	-7306.00439333
11100000000000000000000000000	-7561.61746238
11110000000000000000000000000	-7212.56459463
00000000000000000000000000000	-8446.17257315
00001000000000000000000000000	-8375.39188789
00010000000000000000000000000	-8072.59929741
00011000000000000000000000000	-8022.53483326
00100000000000000000000000000	-8307.11132494
00101000000000000000000000000	-8236.33063969
00110000000000000000000000000	-7958.0584572
00111000000000000000000000000	-7907.99399304
01000000000000000000000000000	-8208.02833095
01001000000000000000000000000	-8137.24764569
01010000000000000000000000000	-7834.45505521
01011000000000000000000000000	-7784.39059106
01100000000000000000000000000	-8090.06812426
01101000000000000000000000000	-8019.28743901
01110000000000000000000000000	-7741.01525652
01111000000000000000000000000	-7690.95079236
10000000000000000000000000000	-7858.3569779
10001000000000000000000000000	-7787.57629264
10010000000000000000000000000	-7484.78370217
10011000000000000000000000000	-7434.71923801
10100000000000000000000000000	-7719.29572969
10101000000000000000000000000	-7648.51504444
10110000000000000000000000000	-7370.24286195
10111000000000000000000000000	-7320.1783978
11000000000000000000000000000	-7679.57766907
11001000000000000000000000000	-7608.79698381
11010000000000000000000000000	-7306.00439333
11011000000000000000000000000	-7255.93992918
11100000000000000000000000000	-7561.61746238
11101000000000000000000000000	-7490.83677712
11110000000000000000000000000	-7212.56459463
11111000000000000000000000000	-7162.50013048
10000000000000000000000000000	-7858.3569779
10000100000000000000000000000	-7224.87673221
10001000000000000000000000000	-7787.57629264
10001100000000000000000000000	-7180.98608913
10010000000000000000000000000	-7484.78370217
10010100000000000000000000000	-6851.30345648
10011000000000000000000000000	-7434.71923801
10011100000000000000000000000	-6828.1290345
10100000000000000000000000000	-7719.29572969
10100100000000000000000000000	-7085.815484
10101000000000000000000000000	-7648.51504444
10101100000000000000000000000	-7041.92484092
10110000000000000000000000000	-7370.24286195
10110100000000000000000000000	-6736.76261626
10111000000000000000000000000	-7320.1783978
10111100000000000000000000000	-6713.58819428
11000000000000000000000000000	-7679.57766907
11000100000000000000000000000	-7046.09742338
