00000000000000	-5830.81510379
00100000000000	-4337.68244991
01000000000000	-4913.76793637
01100000000000	-4013.78520474
10000000000000	-5626.31612804
10100000000000	-4133.18347416
11000000000000	-4813.13973291
11100000000000	-3913.15700128
00000000000000	-5830.81510379
00010000000000	-5114.2755591
00100000000000	-4337.68244991
00110000000000	-3707.88243198
01000000000000	-4913.76793637
01010000000000	-4197.22839167
01100000000000	-4013.78520474
01110000000000	-3383.98518681
10000000000000	-5626.31612804
10010000000000	-4909.77658334
10100000000000	-4133.18347416
10110000000000	-3503.38345622
11000000000000	-4813.13973291
11010000000000	-4096.60018822
11100000000000	-3913.15700128
11110000000000	-3283.35698335
00000000000000	-5830.81510379
00001000000000	-5479.75533021
00010000000000	-5114.2755591
00011000000000	-4877.25165813
00100000000000	-4337.68244991
00101000000000	-3986.62267633
00110000000000	-3707.88243198
00111000000000	-3470.85853101
01000000000000	-4913.76793637
01001000000000	-4562.70816278
01010000000000	-4197.22839167
01011000000000	-3960.20449071
01100000000000	-4013.78520474
01101000000000	-3662.72543115
01110000000000	-3383.98518681
01111000000000	-3146.96128584
10000000000000	-5626.31612804
10001000000000	-5275.25635445
10010000000000	-4909.77658334
10011000000000	-4672.75268238
10100000000000	-4133.18347416
10101000000000	-3782.12370057
10110000000000	-3503.38345622
10111000000000	-3266.35955525
11000000000000	-4813.13973291
11001000000000	-4462.07995932
11010000000000	-4096.60018822
11011000000000	-3859.57628725
11100000000000	-3913.15700128
11101000000000	-3562.09722769
11110000000000	-3283.35698335
11111000000000	-3046.33308238
10000000000000	-5626.31612804
10000100000000	-4912.0977898
10001000000000	-5275.25635445
10001100000000	-4585.73805009
10010000000000	-4909.77658334
10010100000000	-4195.5582451
10011000000000	-4672.75268238
10011100000000	-3983.23437802
10100000000000	-4133.18347416
10100100000000	-3418.96513592
10101000000000	-3782.12370057
10101100000000	-3092.60539621
10110000000000	-3503.38345622
10110100000000	-2789.16511798
10111000000000	-3266.35955525
10111100000000	-2576.8412509
11000000000000	-4813.13973291
11000100000000	-4098.92139467
11001000000000	-4462.07995932
11001100000000	-3772.56165496
11010000000000	-4096.60018822
11010100000000	-3382.38184998
11011000000000	-3859.57628725
11011100000000	-3170.05798289
11100000000000	-3913.15700128
11100100000000	-3198.93866304
11101000000000	-3562.09722769
11101100000000	-2872.57892333
11110000000000	-3283.35698335
11110100000000	-2569.13864511
11111000000000	-3046.33308238
11111100000000	-2356.81477802
11000000000000	-4813.13973291
11000010000000	-3472.98658448
11000100000000	-4098.92139467
11000110000000	-3188.22404192
11001000000000	-4462.07995932
11001010000000	-3121.92681089
11001100000000	-3772.56165496
11001110000000	-2861.86430221
11010000000000	-4096.60018822
11010010000000	-2756.44703978
11010100000000	-3382.38184998
11010110000000	-2471.68449723
11011000000000	-3859.57628725
11011010000000	-2519.42313881
11011100000000	-3170.05798289
11011110000000	-2259.36063014
11100000000000	-3913.15700128
11100010000000	-2573.00385285
11100100000000	-3198.93866304
11100110000000	-2288.24131029
11101000000000	-3562.09722769
11101010000000	-2221.94407926
